Timestamp,ChapterNumber,ChapterURL,Status,SummaryStatus,TranslationStatus,OutputFilePath,ErrorMessage
2025-07-02 06:27:33,109,https://novelbuddy.com/novel/myst-might-mayhem/chapter-109,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-109.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 15
}
]; "
2025-07-02 06:27:36,110,https://novelbuddy.com/novel/myst-might-mayhem/chapter-110,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-110.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 12
}
]; "
2025-07-02 06:27:39,111,https://novelbuddy.com/novel/myst-might-mayhem/chapter-111,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-111.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 9
}
]; "
2025-07-02 06:27:42,112,https://novelbuddy.com/novel/myst-might-mayhem/chapter-112,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-112.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 6
}
]; "
2025-07-02 06:27:45,113,https://novelbuddy.com/novel/myst-might-mayhem/chapter-113,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-113.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 3
}
]; "
2025-07-02 06:27:48,114,https://novelbuddy.com/novel/myst-might-mayhem/chapter-114,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-114.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
}
]; "
2025-07-02 06:27:51,115,https://novelbuddy.com/novel/myst-might-mayhem/chapter-115,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-115.md","Summary: API error threshold reached. Rotated token. Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 57
}
]; "
2025-07-02 06:28:32,116,https://novelbuddy.com/novel/myst-might-mayhem/chapter-116,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-116.md",
2025-07-02 06:29:20,117,https://novelbuddy.com/novel/myst-might-mayhem/chapter-117,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-117.md",
2025-07-02 06:30:01,118,https://novelbuddy.com/novel/myst-might-mayhem/chapter-118,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-118.md",
2025-07-02 06:30:36,119,https://novelbuddy.com/novel/myst-might-mayhem/chapter-119,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-119.md",
2025-07-02 06:31:17,120,https://novelbuddy.com/novel/myst-might-mayhem/chapter-120,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-120.md",
2025-07-02 06:31:58,121,https://novelbuddy.com/novel/myst-might-mayhem/chapter-121,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-121.md",
2025-07-02 06:32:38,122,https://novelbuddy.com/novel/myst-might-mayhem/chapter-122,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-122.md",
2025-07-02 06:33:22,123,https://novelbuddy.com/novel/myst-might-mayhem/chapter-123,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-123.md",
2025-07-02 06:34:02,124,https://novelbuddy.com/novel/myst-might-mayhem/chapter-124,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-124.md",
2025-07-02 06:34:39,125,https://novelbuddy.com/novel/myst-might-mayhem/chapter-125,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-125.md",
2025-07-02 06:35:19,126,https://novelbuddy.com/novel/myst-might-mayhem/chapter-126,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-126.md",
2025-07-02 06:35:53,127,https://novelbuddy.com/novel/myst-might-mayhem/chapter-127,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-127.md",
2025-07-02 06:36:28,128,https://novelbuddy.com/novel/myst-might-mayhem/chapter-128,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-128.md",
2025-07-02 06:37:14,129,https://novelbuddy.com/novel/myst-might-mayhem/chapter-129,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-129.md",
2025-07-02 06:37:51,130,https://novelbuddy.com/novel/myst-might-mayhem/chapter-130,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-130.md",
2025-07-02 06:38:26,131,https://novelbuddy.com/novel/myst-might-mayhem/chapter-131,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-131.md",
2025-07-02 06:39:06,132,https://novelbuddy.com/novel/myst-might-mayhem/chapter-132,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-132.md",
2025-07-02 06:39:40,133,https://novelbuddy.com/novel/myst-might-mayhem/chapter-133,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-133.md",
2025-07-02 06:40:17,134,https://novelbuddy.com/novel/myst-might-mayhem/chapter-134,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-134.md",
2025-07-02 06:40:58,135,https://novelbuddy.com/novel/myst-might-mayhem/chapter-135,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-135.md",
2025-07-02 06:41:44,136,https://novelbuddy.com/novel/myst-might-mayhem/chapter-136,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-136.md",
2025-07-02 06:42:22,137,https://novelbuddy.com/novel/myst-might-mayhem/chapter-137,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-137.md",
2025-07-02 06:42:53,138,https://novelbuddy.com/novel/myst-might-mayhem/chapter-138,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-138.md",
2025-07-02 06:43:26,139,https://novelbuddy.com/novel/myst-might-mayhem/chapter-139,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-139.md",
2025-07-02 06:44:08,140,https://novelbuddy.com/novel/myst-might-mayhem/chapter-140,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-140.md",
2025-07-02 06:44:45,141,https://novelbuddy.com/novel/myst-might-mayhem/chapter-141,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-141.md",
2025-07-02 06:45:35,142,https://novelbuddy.com/novel/myst-might-mayhem/chapter-142,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-142.md",
2025-07-02 06:46:11,143,https://novelbuddy.com/novel/myst-might-mayhem/chapter-143,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-143.md",
2025-07-02 06:46:56,144,https://novelbuddy.com/novel/myst-might-mayhem/chapter-144,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-144.md",
2025-07-02 06:47:30,145,https://novelbuddy.com/novel/myst-might-mayhem/chapter-145,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-145.md",
2025-07-02 06:48:11,146,https://novelbuddy.com/novel/myst-might-mayhem/chapter-146,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-146.md",
2025-07-02 06:48:58,147,https://novelbuddy.com/novel/myst-might-mayhem/chapter-147,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-147.md",
2025-07-02 06:49:46,148,https://novelbuddy.com/novel/myst-might-mayhem/chapter-148,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-148.md",
2025-07-02 06:50:24,149,https://novelbuddy.com/novel/myst-might-mayhem/chapter-149,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-149.md",
2025-07-02 06:50:58,150,https://novelbuddy.com/novel/myst-might-mayhem/chapter-150,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-150.md",
2025-07-02 06:51:32,151,https://novelbuddy.com/novel/myst-might-mayhem/chapter-151,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-151.md",
2025-07-02 06:52:10,152,https://novelbuddy.com/novel/myst-might-mayhem/chapter-152,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-152.md",
2025-07-02 06:52:40,153,https://novelbuddy.com/novel/myst-might-mayhem/chapter-153,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-153.md",
2025-07-02 06:53:12,154,https://novelbuddy.com/novel/myst-might-mayhem/chapter-154,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-154.md",
2025-07-02 06:53:45,155,https://novelbuddy.com/novel/myst-might-mayhem/chapter-155,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-155.md",
2025-07-02 06:54:18,156,https://novelbuddy.com/novel/myst-might-mayhem/chapter-156,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-156.md",
2025-07-02 06:54:59,157,https://novelbuddy.com/novel/myst-might-mayhem/chapter-157,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-157.md",
2025-07-02 06:55:32,158,https://novelbuddy.com/novel/myst-might-mayhem/chapter-158,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-158.md",
2025-07-02 06:56:05,159,https://novelbuddy.com/novel/myst-might-mayhem/chapter-159,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-159.md",
2025-07-02 06:56:44,160,https://novelbuddy.com/novel/myst-might-mayhem/chapter-160,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-160.md",
2025-07-02 06:57:23,161,https://novelbuddy.com/novel/myst-might-mayhem/chapter-161,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-161.md",
2025-07-02 06:57:59,162,https://novelbuddy.com/novel/myst-might-mayhem/chapter-162,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-162.md",
2025-07-02 06:58:38,163,https://novelbuddy.com/novel/myst-might-mayhem/chapter-163,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-163.md",
2025-07-02 06:59:17,164,https://novelbuddy.com/novel/myst-might-mayhem/chapter-164,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-164.md",
2025-07-02 07:00:00,165,https://novelbuddy.com/novel/myst-might-mayhem/chapter-165,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-165.md",
2025-07-02 07:00:49,166,https://novelbuddy.com/novel/myst-might-mayhem/chapter-166,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-166.md",
2025-07-02 07:01:32,167,https://novelbuddy.com/novel/myst-might-mayhem/chapter-167,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-167.md",
2025-07-02 07:02:08,168,https://novelbuddy.com/novel/myst-might-mayhem/chapter-168,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-168.md",
2025-07-02 07:02:53,169,https://novelbuddy.com/novel/myst-might-mayhem/chapter-169,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-169.md",
2025-07-02 07:03:23,170,https://novelbuddy.com/novel/myst-might-mayhem/chapter-170,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-170.md",
2025-07-02 07:04:04,171,https://novelbuddy.com/novel/myst-might-mayhem/chapter-171,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-171.md",
2025-07-02 07:04:40,172,https://novelbuddy.com/novel/myst-might-mayhem/chapter-172,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-172.md",
2025-07-02 07:05:14,173,https://novelbuddy.com/novel/myst-might-mayhem/chapter-173,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-173.md",
2025-07-02 07:05:48,174,https://novelbuddy.com/novel/myst-might-mayhem/chapter-174,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-174.md",
2025-07-02 07:06:25,175,https://novelbuddy.com/novel/myst-might-mayhem/chapter-175,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-175.md",
2025-07-02 07:07:09,176,https://novelbuddy.com/novel/myst-might-mayhem/chapter-176,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-176.md",
2025-07-02 07:07:51,177,https://novelbuddy.com/novel/myst-might-mayhem/chapter-177,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-177.md",
2025-07-02 07:08:39,178,https://novelbuddy.com/novel/myst-might-mayhem/chapter-178,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-178.md",
2025-07-02 07:09:22,179,https://novelbuddy.com/novel/myst-might-mayhem/chapter-179,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-179.md",
2025-07-02 07:10:07,180,https://novelbuddy.com/novel/myst-might-mayhem/chapter-180,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-180.md",
2025-07-02 07:10:47,181,https://novelbuddy.com/novel/myst-might-mayhem/chapter-181,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-181.md",
2025-07-02 07:11:49,182,https://novelbuddy.com/novel/myst-might-mayhem/chapter-182,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-182.md",
2025-07-02 07:12:32,183,https://novelbuddy.com/novel/myst-might-mayhem/chapter-183,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-183.md",
2025-07-02 07:13:14,184,https://novelbuddy.com/novel/myst-might-mayhem/chapter-184,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-184.md",
2025-07-02 07:13:53,185,https://novelbuddy.com/novel/myst-might-mayhem/chapter-185,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-185.md",
2025-07-02 07:14:27,186,https://novelbuddy.com/novel/myst-might-mayhem/chapter-186,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-186.md",
2025-07-02 07:15:11,187,https://novelbuddy.com/novel/myst-might-mayhem/chapter-187,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-187.md",
2025-07-02 07:15:46,188,https://novelbuddy.com/novel/myst-might-mayhem/chapter-188,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-188.md",
2025-07-02 07:16:28,189,https://novelbuddy.com/novel/myst-might-mayhem/chapter-189,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-189.md",
2025-07-02 07:17:14,190,https://novelbuddy.com/novel/myst-might-mayhem/chapter-190,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-190.md",
2025-07-02 07:17:55,191,https://novelbuddy.com/novel/myst-might-mayhem/chapter-191,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-191.md",
2025-07-02 07:18:35,192,https://novelbuddy.com/novel/myst-might-mayhem/chapter-192,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-192.md",
2025-07-02 07:19:17,193,https://novelbuddy.com/novel/myst-might-mayhem/chapter-193,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-193.md",
2025-07-02 07:19:58,194,https://novelbuddy.com/novel/myst-might-mayhem/chapter-194,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-194.md",
2025-07-02 07:20:38,195,https://novelbuddy.com/novel/myst-might-mayhem/chapter-195,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-195.md",
2025-07-02 07:21:13,196,https://novelbuddy.com/novel/myst-might-mayhem/chapter-196,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-196.md",
2025-07-02 07:21:52,197,https://novelbuddy.com/novel/myst-might-mayhem/chapter-197,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-197.md",
2025-07-02 07:22:27,198,https://novelbuddy.com/novel/myst-might-mayhem/chapter-198,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-198.md",
2025-07-02 07:23:05,199,https://novelbuddy.com/novel/myst-might-mayhem/chapter-199,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-199.md",
2025-07-02 07:23:53,200,https://novelbuddy.com/novel/myst-might-mayhem/chapter-200,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-200.md",
2025-07-02 07:24:24,201,https://novelbuddy.com/novel/myst-might-mayhem/chapter-201,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-201.md",
2025-07-02 07:25:00,202,https://novelbuddy.com/novel/myst-might-mayhem/chapter-202,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-202.md",
2025-07-02 07:25:35,203,https://novelbuddy.com/novel/myst-might-mayhem/chapter-203,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-203.md",
2025-07-02 07:26:07,204,https://novelbuddy.com/novel/myst-might-mayhem/chapter-204,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-204.md",
2025-07-02 07:26:45,205,https://novelbuddy.com/novel/myst-might-mayhem/chapter-205,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-205.md",
2025-07-02 07:27:07,206,https://novelbuddy.com/novel/myst-might-mayhem/chapter-206,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-206.md",
2025-07-02 07:27:50,207,https://novelbuddy.com/novel/myst-might-mayhem/chapter-207,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-207.md",
2025-07-02 07:28:29,208,https://novelbuddy.com/novel/myst-might-mayhem/chapter-208,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-208.md",
2025-07-02 07:29:08,209,https://novelbuddy.com/novel/myst-might-mayhem/chapter-209,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-209.md",
2025-07-02 07:29:44,210,https://novelbuddy.com/novel/myst-might-mayhem/chapter-210,SUCCESS,SUCCESS,SUCCESS,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-210.md",
2025-07-02 07:29:47,211,https://novelbuddy.com/novel/myst-might-mayhem/chapter-211,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-211.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 1
}
]; "
2025-07-02 07:29:50,212,https://novelbuddy.com/novel/myst-might-mayhem/chapter-212,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-212.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 58
}
]; "
2025-07-02 07:29:52,213,https://novelbuddy.com/novel/myst-might-mayhem/chapter-213,API_ERROR,FAIL_RATE_LIMIT_SUMMARY,SKIPPED_DUE_TO_SUMMARY_ERROR,"E:/crawl_truyen/tom tat/v3/truyen/Myst, Might, Mayhem\chapter-213.md","Summary: Rate limit hit during chunk 1: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 56
}
]; "
